name,logrank_p_value,FDR,Bonferroni
AQP12A,1.0,1.0,1.0
AQP12B,1.0,1.0,1.0
CDNF,0.06865714976613352,0.3021143637749128,1.0
AQP2,1.0,1.0,1.0
FDCSP,0.017288057286920334,0.13488877587369372,1.0
CTU2,0.011711294228841842,0.10874478766520514,1.0
C1orf106,0.22433121356611185,0.6124878300428515,1.0
EGFL8,0.054560332397416436,0.26378000094265347,1.0
AQP3,0.2929010617940316,0.7139835529593932,1.0
CTXN1,0.5347125449416161,1.0,1.0
CTXN2,1.0,1.0,1.0
CTXN3,1.0,1.0,1.0
CDO1,0.00011765634739913854,0.011097773295776069,1.0
FDFT1,0.5437843034552039,1.0,1.0
C1orf109,0.024098861748074404,0.1638464300764744,1.0
EGFLAM,0.14731023225268622,0.4764855373896814,1.0
C1orf110,1.0,1.0,1.0
AQP4,0.7898766285385921,1.0,1.0
EGFLAM-AS2,1.0,1.0,1.0
C1orf111,1.0,1.0,1.0
EGFLAM-AS4,1.0,1.0,1.0
CUBN,0.38311568284959685,0.8342876757624815,1.0
CDON,0.17635953653192965,0.5295202109847831,1.0
FDPS,0.019734430198921835,0.14631654543214107,1.0
AQP4-AS1,0.517795346963706,0.9836135416506492,1.0
C1orf112,0.021778826518859897,0.15452540171262077,1.0
EGFR,0.12651365545048304,0.43490099436848356,1.0
CUEDC1,0.00019849631329033128,0.014007516553375496,1.0
CDPF1,0.06162550744658023,0.2832992709654913,1.0
CDR1,1.0,1.0,1.0
FDPSP2,0.017962146522732397,0.13826712146766287,1.0
AQP5,0.08499705967007633,0.34389914633383645,1.0
C1orf115,0.5099453870879149,0.9766009626008719,1.0
EGFR-AS1,0.7699651638742961,1.0,1.0
CUEDC2,0.0041794866261113915,0.0593086913377184,1.0
CDR2,0.8185847658937963,1.0,1.0
FDX1,0.11067362296260241,0.40054612355977753,1.0
AQP6,0.7861306178125018,1.0,1.0
C1orf116,0.3251813774900991,0.7589436838830723,1.0
EGLN1,0.7917460901739913,1.0,1.0
CUL1,0.05457906504949467,0.26378000094265347,1.0
CDR2L,0.8670950398331947,1.0,1.0
FDX1L,0.00636870089003722,0.07572893329972372,1.0
C1orf122,0.005020125197944438,0.06611627694546894,1.0
AQP7,0.8240773119167563,1.0,1.0
CUL2,0.006368706401495482,0.07572893329972372,1.0
CDRT1,0.29671654519569923,0.71987933054919,1.0
EGLN2,0.0143322482938177,0.12196280967448739,1.0
CDRT15,1.0,1.0,1.0
FDXACB1,0.8266369251388093,1.0,1.0
CDRT15L2,1.0,1.0,1.0
C1orf123,0.15250218957715658,0.4862228379315193,1.0
AQP7P1,0.42439196262856427,0.8836195717554479,1.0
CUL3,0.436313161661279,0.8984420579677261,1.0
EGLN3,0.0003870288187566453,0.01842927840938683,1.0
FDXR,0.8673118541366682,1.0,1.0
CDRT15P1,0.4777125199714609,0.94225651949515,1.0
CDRT15P2,1.0,1.0,1.0
C1orf127,0.18763223868786494,0.5499098385274833,1.0
AQP7P3,0.06395715749863928,0.289397909916656,1.0
CUL4A,0.07433485226164968,0.31759493044903564,1.0
EGOT,0.17144685392875106,0.5208501477490606,1.0
FECH,0.13593676225446402,0.45415549496868807,1.0
CDRT4,0.0033295582367526143,0.052283816897530255,1.0
CDRT7,1.0,1.0,1.0
CDRT8,1.0,1.0,1.0
AQP8,0.8395891363523451,1.0,1.0
C1orf131,0.07727343171403514,0.3249792041136237,1.0
CUL4B,0.06443531275241517,0.29071379346822507,1.0
C1orf137,1.0,1.0,1.0
FEM1A,0.6562279498443926,1.0,1.0
CDS1,0.10667750856579321,0.39158039390671756,1.0
EGR1,0.27345691220705626,0.685330927609932,1.0
CUL5,0.6304065986280618,1.0,1.0
C1orf140,0.3454545532417659,0.7881869252858734,1.0
C1orf141,1.0,1.0,1.0
AQP9,0.049941179291529886,0.251026672374194,1.0
FEM1B,0.8433268490836721,1.0,1.0
CDS2,0.9450123025231589,1.0,1.0
EGR2,0.8062498344903535,1.0,1.0
CUL7,0.19972342085378972,0.5713298983308575,1.0
AQR,0.4605325222555845,0.9242069707353118,1.0
C1orf145,0.24704997783770374,0.647337990123716,1.0
C1orf146,1.0,1.0,1.0
C1orf158,1.0,1.0,1.0
FEM1C,0.7460969332294959,1.0,1.0
CDSN,0.05280782128488021,0.2585039773079949,1.0
EGR3,0.8752561350744121,1.0,1.0
CUL9,0.5769874280845291,1.0,1.0
AR,0.03848288957903403,0.2160566429535061,1.0
C1orf159,3.5934134830833874e-05,0.007317330052429041,0.9479424768373976
FEN1,0.0015291611672208273,0.035572549904131764,1.0
CDT1,8.504518964846894e-05,0.009900764505532345,1.0
EGR4,0.7175159111169197,1.0,1.0
CUTA,0.018316320137053654,0.13968907927593968,1.0
ARAF,0.5624819870852543,1.0,1.0
C1orf162,0.3316423525007436,0.7678361645576282,1.0
FENDRR,0.869527685300488,1.0,1.0
CDV3,0.0002600044895438451,0.01570207829894477,1.0
EHBP1,0.6873191640036983,1.0,1.0
CUTC,0.14593332421201763,0.47356690696941056,1.0
ARAP1,0.09375747961480027,0.36318976684852144,1.0
C1orf167,0.4976476937638258,0.9655031375663546,1.0
FER,0.4337156300708537,0.8949095284528057,1.0
CDX1,0.2852078042969336,0.7036174953103066,1.0
CDX2,1.0,1.0,1.0
CDX4,1.0,1.0,1.0
CDY1,1.0,1.0,1.0
CDY1B,1.0,1.0,1.0
CDY2A,1.0,1.0,1.0
CDY2B,1.0,1.0,1.0
EHBP1L1,0.15707573043874898,0.4954693174851764,1.0
CUX1,0.7606508017423514,1.0,1.0
ARAP2,0.522597930409625,0.98867852870094,1.0
C1orf168,0.011863464334188743,0.10961757938210125,1.0
FER1L4,0.053190397427890376,0.2598838054859904,1.0
CDYL,0.006316416686152729,0.07529465530081744,1.0
CUX2,0.33292691826996923,0.7691226993573682,1.0
EHD1,0.13690857575514287,0.4557284830814724,1.0
ARAP3,0.30898770839223894,0.7367306388282905,1.0
C1orf174,0.031321250617926365,0.19179540188043118,1.0
FER1L5,0.05061547670495061,0.25269422321661567,1.0
CDYL2,0.6190418303551041,1.0,1.0
CUZD1,0.058730168046541,0.27680933233299115,1.0
EHD2,0.5472703945859476,1.0,1.0
ARC,0.675447314993054,1.0,1.0
C1orf177,0.4716859923020761,0.9356614990132373,1.0
C1orf185,1.0,1.0,1.0
FER1L6,0.7906211343765744,1.0,1.0
FER1L6-AS1,1.0,1.0,1.0
FER1L6-AS2,1.0,1.0,1.0
FERD3L,1.0,1.0,1.0
CEACAM1,0.6348582694806613,1.0,1.0
CWC15,0.2729608806357673,0.6843478455779833,1.0
EHD3,0.33622582516236177,0.7743702870423523,1.0
ARCN1,0.0564105794782871,0.26974767268696004,1.0
C1orf186,0.25912436475588474,0.6649514340720077,1.0
FERMT1,0.5514883098328089,1.0,1.0
CEACAM16,0.9581674147574709,1.0,1.0
CEACAM18,1.0,1.0,1.0
CWC22,0.12944563817109397,0.4411285279619505,1.0
EHD4,0.3468311093791683,0.7899085355128277,1.0
AREG,0.2672970531689365,0.6767733686784428,1.0
C1orf189,0.22949256663917178,0.6209245033786002,1.0
C1orf194,1.0,1.0,1.0
C1orf195,1.0,1.0,1.0
FERMT2,0.31571285803194904,0.7457472416621432,1.0
CEACAM19,0.5163588991574534,0.9822995427831268,1.0
CWC25,0.6332942911356146,1.0,1.0
EHD4-AS1,0.8702176745380069,1.0,1.0
AREL1,0.23654367549883423,0.6314093740524143,1.0
C1orf198,0.7950828027187403,1.0,1.0
FERMT3,0.6520701051105534,1.0,1.0
CWC27,0.0001675269364495805,0.013113829624747579,1.0
CEACAM20,0.0744888984401972,0.31792126311223606,1.0
EHF,0.5058433938635745,0.9728126397748221,1.0
ARF1,0.37004949851976277,0.8193897291724147,1.0
C1orf204,0.9544900346359222,1.0,1.0
FES,0.6061702591252982,1.0,1.0
CWF19L1,0.016542329821954888,0.13167974070705188,1.0
CEACAM21,0.5738977548262383,1.0,1.0
EHHADH,0.012188476237862534,0.11137235994278269,1.0
ARF3,0.050177427281026366,0.25150684622334707,1.0
C1orf21,0.06703597603362164,0.29851604452514163,1.0
FETUB,0.18898273878264926,0.5525667543206495,1.0
FEV,1.0,1.0,1.0
CWF19L2,0.9699003004229904,1.0,1.0
CEACAM22P,0.9162363483964022,1.0,1.0
CWH43,1.0,1.0,1.0
EHHADH-AS1,0.03005178347953535,0.18745945807286418,1.0
ARF4,0.002029381387288063,0.04074207077371316,1.0
C1orf210,0.2292006720075327,0.6206439876369033,1.0
FEZ1,0.5420973716616426,1.0,1.0
CEACAM3,0.6962528955323919,1.0,1.0
CX3CL1,0.813727812288606,1.0,1.0
ARF5,0.3712078160374561,0.820207905776706,1.0
C1orf216,0.0014676684189871118,0.0349117158637331,1.0
