name,logrank_p_value,FDR,Bonferroni
TCN1,0.02528990844295524,0.09920655632366895,1.0
SEMA6B,0.47829895922630883,0.4885733103202603,1.0
RER1,0.40222141025305735,0.4481095475518659,1.0
SPTLC1,0.3061551547064294,0.3878231383113731,1.0
TRIM2,0.4328732064927845,0.4660408412393162,1.0
PPIAL4G,4.072371864376068e-05,0.0058967944596165466,0.5601954736635719
TCN2,0.07356801679635308,0.1765221767051514,1.0
RERE,0.24854707066627105,0.34602257237835643,1.0
SPTLC2,0.37905440235718213,0.436048867605402,1.0
TRIM21,0.024797007723735144,0.09830191303968319,1.0
PPIAP30,0.002050568855744751,0.027406687355265066,1.0
TCOF1,0.0001443962281784102,0.009458640546772432,1.0
TRIM22,0.30397537239092104,0.3863874662321611,1.0
PPIB,0.08922592711812899,0.19716216304331444,1.0
SEMA7A,0.0528560118174504,0.14673810263589257,1.0
TCONS_00029157,0.20595069560585816,0.31273405108225905,1.0
RERG,0.18848581327836064,0.2983172601917851,1.0
TRIM23,0.26505322303129575,0.3582307070169487,1.0
PPIC,0.11933512529492417,0.23125227852018831,1.0
SENCR,0.15702231806245626,0.26892417919162703,1.0
TCP1,0.02743600492037903,0.10310161968812787,1.0
RERGL,0.05466972849430487,0.14954002488917437,1.0
TRIM24,0.0384632314250938,0.12385304575926741,1.0
SPTSSB,0.12371145594187599,0.23609528134523394,1.0
PPID,0.3492027961531755,0.41814359887561653,1.0
TCP10L,0.05931647534041465,0.15635281887759536,1.0
REST,0.09323699192375749,0.2022165211004405,1.0
SENP1,0.0026614945503791623,0.030974212381570013,1.0
SPTY2D1,0.2457470468131383,0.344036692279425,1.0
TRIM25,0.13389901085556546,0.24605740914590365,1.0
PPIE,0.005577217259863195,0.04465669419480681,1.0
SPTY2D1-AS1,0.40179413346180703,0.44797212675479153,1.0
TCP11,0.01701234894751254,0.07953283855801198,1.0
SPX,0.4572238370728141,0.4783307554014473,1.0
SENP3,0.2691562926119684,0.3611548247898443,1.0
RETN,0.3130365721197346,0.3922366887404403,1.0
