mirna_name,P-value,FDR,Bonferroni,A,B,observed_ratio,C,D,expected_ratio,foldchange_enrichment
hsa-miR-655-3p,1.0,1.0,1.0,0,4,0.0,60,26380,0.002274450341167551,0.0
hsa-miR-655-5p,1.0,1.0,1.0,0,4,0.0,51,26380,0.0019332827899924184,0.0
hsa-miR-656-3p,1.0,1.0,1.0,0,4,0.0,25,26380,0.0009476876421531463,0.0
hsa-miR-656-5p,1.0,1.0,1.0,0,4,0.0,743,26380,0.028165276724791508,0.0
hsa-miR-657,1.0,1.0,1.0,0,4,0.0,35,26380,0.001326762699014405,0.0
hsa-miR-659-5p,1.0,1.0,1.0,0,4,0.0,40,26380,0.001516300227445034,0.0
hsa-miR-660-3p,0.007258812011390263,0.656347246303,1.0,1,4,0.25,48,26380,0.0018195602729340408,137.39583333333334
hsa-miR-660-5p,0.2004802701091382,1.0,1.0,1,4,0.25,1435,26380,0.0543972706595906,4.59581881533101
hsa-miR-661,1.0,1.0,1.0,0,4,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-663a,1.0,1.0,1.0,0,4,0.0,12,26380,0.0004548900682335102,0.0
hsa-miR-664a-3p,1.0,1.0,1.0,0,4,0.0,455,26380,0.017247915087187263,0.0
hsa-miR-664a-5p,1.0,1.0,1.0,0,4,0.0,225,26380,0.008529188779378317,0.0
hsa-miR-664b-3p,0.1299210317844831,1.0,1.0,1,4,0.25,902,26380,0.03419257012888552,7.311529933481153
hsa-miR-664b-5p,1.0,1.0,1.0,0,4,0.0,95,26380,0.003601213040181956,0.0
hsa-miR-665,1.0,1.0,1.0,0,4,0.0,125,26380,0.0047384382107657315,0.0
hsa-miR-668-3p,1.0,1.0,1.0,0,4,0.0,73,26380,0.0027672479150871875,0.0
hsa-miR-670-3p,1.0,1.0,1.0,0,4,0.0,237,26380,0.008984078847611827,0.0
hsa-miR-670-5p,1.0,1.0,1.0,0,4,0.0,97,26380,0.0036770280515542077,0.0
hsa-miR-671-3p,0.13428428625715907,1.0,1.0,1,4,0.25,934,26380,0.035405610310841544,7.061027837259101
hsa-miR-671-5p,1.0,1.0,1.0,0,4,0.0,3268,26380,0.12388172858225929,0.0
hsa-miR-6720-5p,1.0,1.0,1.0,0,4,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-6721-5p,1.0,1.0,1.0,0,4,0.0,229,26380,0.008680818802122821,0.0
hsa-miR-6724-5p,1.0,1.0,1.0,0,4,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-6726-3p,1.0,1.0,1.0,0,4,0.0,2,26380,7.581501137225171e-05,0.0
hsa-miR-6727-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6727-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6728-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6729-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6734-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6735-5p,1.0,1.0,1.0,0,4,0.0,64,26380,0.0024260803639120547,0.0
hsa-miR-6741-3p,1.0,1.0,1.0,0,4,0.0,85,26380,0.0032221379833206974,0.0
hsa-miR-6744-5p,1.0,1.0,1.0,0,4,0.0,8,26380,0.00030326004548900684,0.0
hsa-miR-6747-3p,1.0,1.0,1.0,0,4,0.0,66,26380,0.0025018953752843063,0.0
hsa-miR-6748-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-675-3p,1.0,1.0,1.0,0,4,0.0,76,26380,0.0028809704321455646,0.0
hsa-miR-675-5p,1.0,1.0,1.0,0,4,0.0,152,26380,0.005761940864291129,0.0
hsa-miR-6750-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6751-5p,1.0,1.0,1.0,0,4,0.0,33,26380,0.0012509476876421532,0.0
hsa-miR-6757-3p,1.0,1.0,1.0,0,4,0.0,97,26380,0.0036770280515542077,0.0
hsa-miR-676-3p,1.0,1.0,1.0,0,4,0.0,20,26380,0.000758150113722517,0.0
hsa-miR-6761-5p,1.0,1.0,1.0,0,4,0.0,199,26380,0.0075435936315390445,0.0
hsa-miR-6763-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6764-5p,1.0,1.0,1.0,0,4,0.0,363,26380,0.013760424564063685,0.0
hsa-miR-6765-3p,1.0,1.0,1.0,0,4,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-6765-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6766-3p,1.0,1.0,1.0,0,4,0.0,136,26380,0.005155420773313116,0.0
hsa-miR-6769b-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6770-5p,1.0,1.0,1.0,0,4,0.0,723,26380,0.02740712661106899,0.0
hsa-miR-6772-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6778-3p,1.0,1.0,1.0,0,4,0.0,34,26380,0.001288855193328279,0.0
hsa-miR-6781-3p,1.0,1.0,1.0,0,4,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-6783-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6787-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6789-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6793-5p,1.0,1.0,1.0,0,4,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-6795-5p,1.0,1.0,1.0,0,4,0.0,19,26380,0.0007202426080363912,0.0
hsa-miR-6796-5p,1.0,1.0,1.0,0,4,0.0,316,26380,0.011978771796815769,0.0
hsa-miR-6797-3p,1.0,1.0,1.0,0,4,0.0,55,26380,0.002084912812736922,0.0
hsa-miR-6800-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6803-3p,1.0,1.0,1.0,0,4,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-6804-5p,0.008615427468968867,0.656347246303,1.0,1,4,0.25,57,26380,0.0021607278241091736,115.70175438596492
hsa-miR-6809-3p,1.0,1.0,1.0,0,4,0.0,39,26380,0.0014783927217589083,0.0
hsa-miR-6810-5p,1.0,1.0,1.0,0,4,0.0,731,26380,0.027710386656558,0.0
hsa-miR-6812-5p,1.0,1.0,1.0,0,4,0.0,18,26380,0.0006823351023502654,0.0
hsa-miR-6816-3p,1.0,1.0,1.0,0,4,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-6816-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6818-5p,1.0,1.0,1.0,0,4,0.0,44,26380,0.0016679302501895375,0.0
hsa-miR-6820-3p,1.0,1.0,1.0,0,4,0.0,40,26380,0.001516300227445034,0.0
hsa-miR-6821-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6821-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6825-3p,1.0,1.0,1.0,0,4,0.0,56,26380,0.0021228203184230476,0.0
hsa-miR-6825-5p,1.0,1.0,1.0,0,4,0.0,112,26380,0.004245640636846095,0.0
hsa-miR-6830-3p,1.0,1.0,1.0,0,4,0.0,128,26380,0.0048521607278241095,0.0
hsa-miR-6832-5p,1.0,1.0,1.0,0,4,0.0,131,26380,0.004965883244882487,0.0
hsa-miR-6833-3p,1.0,1.0,1.0,0,4,0.0,53,26380,0.0020090978013646704,0.0
hsa-miR-6842-3p,1.0,1.0,1.0,0,4,0.0,140,26380,0.00530705079605762,0.0
hsa-miR-6847-5p,1.0,1.0,1.0,0,4,0.0,9,26380,0.0003411675511751327,0.0
hsa-miR-6851-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6854-5p,1.0,1.0,1.0,0,4,0.0,9,26380,0.0003411675511751327,0.0
hsa-miR-6855-5p,1.0,1.0,1.0,0,4,0.0,48,26380,0.0018195602729340408,0.0
hsa-miR-6857-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6858-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6859-5p,1.0,1.0,1.0,0,4,0.0,146,26380,0.005534495830174375,0.0
hsa-miR-6865-5p,1.0,1.0,1.0,0,4,0.0,3,26380,0.00011372251705837755,0.0
hsa-miR-6866-5p,1.0,1.0,1.0,0,4,0.0,80,26380,0.003032600454890068,0.0
hsa-miR-6871-5p,1.0,1.0,1.0,0,4,0.0,70,26380,0.00265352539802881,0.0
hsa-miR-6877-5p,1.0,1.0,1.0,0,4,0.0,21,26380,0.000796057619408643,0.0
hsa-miR-6879-3p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-6882-5p,1.0,1.0,1.0,0,4,0.0,54,26380,0.002047005307050796,0.0
hsa-miR-6885-3p,1.0,1.0,1.0,0,4,0.0,104,26380,0.003942380591357089,0.0
hsa-miR-6886-5p,1.0,1.0,1.0,0,4,0.0,24,26380,0.0009097801364670204,0.0
hsa-miR-6892-3p,1.0,1.0,1.0,0,4,0.0,6,26380,0.0002274450341167551,0.0
hsa-miR-7-1-3p,0.05188084802401193,0.9110286080186807,1.0,1,4,0.25,349,26380,0.013229719484457923,18.896848137535816
hsa-miR-7-2-3p,1.0,1.0,1.0,0,4,0.0,36,26380,0.0013646702047005307,0.0
hsa-miR-7-5p,0.08186186563492497,1.0,1.0,3,4,0.75,7850,26380,0.2975739196360879,2.5203821656050955
hsa-miR-708-3p,0.10171630485768449,1.0,1.0,1,4,0.25,698,26380,0.026459438968915845,9.448424068767908
hsa-miR-708-5p,0.2745574038748744,1.0,1.0,1,4,0.25,2034,26380,0.07710386656557998,3.2423795476892825
hsa-miR-7109-5p,1.0,1.0,1.0,0,4,0.0,28,26380,0.0010614101592115238,0.0
hsa-miR-7110-5p,1.0,1.0,1.0,0,4,0.0,27,26380,0.001023502653525398,0.0
hsa-miR-7111-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-7151-3p,1.0,1.0,1.0,0,4,0.0,73,26380,0.0027672479150871875,0.0
hsa-miR-744-3p,1.0,1.0,1.0,0,4,0.0,556,26380,0.021076573161485975,0.0
hsa-miR-744-5p,0.056291198544243685,0.9110286080186807,1.0,2,4,0.5,2745,26380,0.10405610310841547,4.805100182149363
hsa-miR-758-3p,1.0,1.0,1.0,0,4,0.0,359,26380,0.013608794541319181,0.0
hsa-miR-758-5p,1.0,1.0,1.0,0,4,0.0,570,26380,0.021607278241091737,0.0
hsa-miR-760,1.0,1.0,1.0,0,4,0.0,661,26380,0.025056861258529187,0.0
hsa-miR-765,0.001887302726596441,0.46427647074272443,1.0,2,4,0.5,474,26380,0.017968157695223655,27.827004219409282
hsa-miR-766-3p,1.0,1.0,1.0,0,4,0.0,471,26380,0.017854435178165276,0.0
hsa-miR-766-5p,0.0774771871843552,1.0,1.0,2,4,0.5,3266,26380,0.12380591357088704,4.038579301898347
hsa-miR-767-3p,1.0,1.0,1.0,0,4,0.0,40,26380,0.001516300227445034,0.0
hsa-miR-767-5p,1.0,1.0,1.0,0,4,0.0,1059,26380,0.04014404852160728,0.0
hsa-miR-769-3p,1.0,1.0,1.0,0,4,0.0,354,26380,0.013419257012888552,0.0
hsa-miR-769-5p,0.02894333284165453,0.6998092311948851,1.0,2,4,0.5,1926,26380,0.0730098559514784,6.848390446521288
hsa-miR-770-5p,1.0,1.0,1.0,0,4,0.0,124,26380,0.0047005307050796055,0.0
hsa-miR-7703,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-7704,1.0,1.0,1.0,0,4,0.0,9,26380,0.0003411675511751327,0.0
hsa-miR-7706,1.0,1.0,1.0,0,4,0.0,1035,26380,0.039234268385140256,0.0
hsa-miR-7843-5p,1.0,1.0,1.0,0,4,0.0,487,26380,0.018460955269143292,0.0
hsa-miR-7850-5p,1.0,1.0,1.0,0,4,0.0,137,26380,0.005193328278999242,0.0
hsa-miR-7851-3p,1.0,1.0,1.0,0,4,0.0,25,26380,0.0009476876421531463,0.0
hsa-miR-7854-3p,1.0,1.0,1.0,0,4,0.0,787,26380,0.029833206974981045,0.0
hsa-miR-7974,1.0,1.0,1.0,0,4,0.0,343,26380,0.013002274450341168,0.0
hsa-miR-7976,1.0,1.0,1.0,0,4,0.0,8,26380,0.00030326004548900684,0.0
hsa-miR-7977,1.0,1.0,1.0,0,4,0.0,221,26380,0.008377558756633813,0.0
hsa-miR-802,1.0,1.0,1.0,0,4,0.0,74,26380,0.002805155420773313,0.0
hsa-miR-8485,1.0,1.0,1.0,0,4,0.0,26,26380,0.0009855951478392722,0.0
hsa-miR-873-3p,1.0,1.0,1.0,0,4,0.0,1161,26380,0.04401061410159211,0.0
hsa-miR-873-5p,1.0,1.0,1.0,0,4,0.0,968,26380,0.036694465504169826,0.0
hsa-miR-874-3p,1.0,1.0,1.0,0,4,0.0,369,26380,0.01398786959818044,0.0
hsa-miR-874-5p,1.0,1.0,1.0,0,4,0.0,33,26380,0.0012509476876421532,0.0
hsa-miR-876-3p,0.13805093344181799,1.0,1.0,2,4,0.5,4512,26380,0.17103866565579984,2.9233156028368796
hsa-miR-876-5p,1.0,1.0,1.0,0,4,0.0,1140,26380,0.043214556482183475,0.0
hsa-miR-877-3p,1.0,1.0,1.0,0,4,0.0,57,26380,0.0021607278241091736,0.0
hsa-miR-877-5p,0.15008845711117164,1.0,1.0,2,4,0.5,4734,26380,0.1794541319181198,2.786227291930714
hsa-miR-885-3p,1.0,1.0,1.0,0,4,0.0,1666,26380,0.06315390447308566,0.0
hsa-miR-885-5p,1.0,1.0,1.0,0,4,0.0,517,26380,0.019598180439727067,0.0
hsa-miR-887-3p,1.0,1.0,1.0,0,4,0.0,690,26380,0.026156178923426837,0.0
hsa-miR-887-5p,1.0,1.0,1.0,0,4,0.0,4,26380,0.00015163002274450342,0.0
hsa-miR-888-5p,1.0,1.0,1.0,0,4,0.0,23,26380,0.0008718726307808946,0.0
hsa-miR-889-3p,1.0,1.0,1.0,0,4,0.0,19,26380,0.0007202426080363912,0.0
hsa-miR-889-5p,1.0,1.0,1.0,0,4,0.0,336,26380,0.012736921910538287,0.0
hsa-miR-891a-5p,1.0,1.0,1.0,0,4,0.0,120,26380,0.004548900682335102,0.0
hsa-miR-891b,1.0,1.0,1.0,0,4,0.0,118,26380,0.00447308567096285,0.0
hsa-miR-892b,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-9-3p,1.0,1.0,1.0,0,4,0.0,1113,26380,0.04219105382865807,0.0
hsa-miR-9-5p,0.13917525790917473,1.0,1.0,2,4,0.5,4533,26380,0.1718347232752085,2.9097727774101037
hsa-miR-920,1.0,1.0,1.0,0,4,0.0,180,26380,0.006823351023502654,0.0
hsa-miR-92a-1-5p,1.0,1.0,1.0,0,4,0.0,940,26380,0.0356330553449583,0.0
hsa-miR-92a-2-5p,1.0,1.0,1.0,0,4,0.0,83,26380,0.0031463229719484458,0.0
hsa-miR-92a-3p,0.3962657643890184,1.0,1.0,2,4,0.5,8628,26380,0.3270659590598939,1.528743625405656
hsa-miR-92b-3p,0.3503702789513513,1.0,1.0,2,4,0.5,7945,26380,0.3011751326762699,1.6601636249213343
hsa-miR-92b-5p,1.0,1.0,1.0,0,4,0.0,405,26380,0.01535253980288097,0.0
hsa-miR-93-3p,0.3352516824815976,1.0,1.0,1,4,0.25,2560,26380,0.09704321455648218,2.576171875
hsa-miR-93-5p,0.10238845735173013,1.0,1.0,3,4,0.75,8529,26380,0.3233131159969674,2.3197326767499122
hsa-miR-934,1.0,1.0,1.0,0,4,0.0,31,26380,0.0011751326762699014,0.0
hsa-miR-935,0.02805631662494541,0.6998092311948851,1.0,1,4,0.25,187,26380,0.007088703563305534,35.26737967914438
hsa-miR-936,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-937-3p,1.0,1.0,1.0,0,4,0.0,72,26380,0.0027293404094010615,0.0
hsa-miR-937-5p,1.0,1.0,1.0,0,4,0.0,1,26380,3.7907505686125855e-05,0.0
hsa-miR-939-5p,1.0,1.0,1.0,0,4,0.0,257,26380,0.009742228961334344,0.0
hsa-miR-940,0.14727562774984151,1.0,1.0,1,4,0.25,1030,26380,0.03904473085670963,6.402912621359223
hsa-miR-941,0.010997891874246565,0.656347246303,1.0,2,4,0.5,1164,26380,0.04412433661865049,11.331615120274915
hsa-miR-942-3p,1.0,1.0,1.0,0,4,0.0,82,26380,0.0031084154662623198,0.0
hsa-miR-942-5p,1.0,1.0,1.0,0,4,0.0,1789,26380,0.06781652767247916,0.0
hsa-miR-943,1.0,1.0,1.0,0,4,0.0,65,26380,0.0024639878695981803,0.0
hsa-miR-944,1.0,1.0,1.0,0,4,0.0,78,26380,0.0029567854435178166,0.0
hsa-miR-95-3p,0.13224105911740514,1.0,1.0,1,4,0.25,919,26380,0.03483699772554966,7.176278563656148
hsa-miR-95-5p,1.0,1.0,1.0,0,4,0.0,41,26380,0.0015542077331311599,0.0
hsa-miR-96-3p,1.0,1.0,1.0,0,4,0.0,36,26380,0.0013646702047005307,0.0
hsa-miR-96-5p,0.5439248654572191,1.0,1.0,1,4,0.25,4701,26380,0.17820318423047762,1.402893001489045
hsa-miR-98-3p,1.0,1.0,1.0,0,4,0.0,608,26380,0.023047763457164517,0.0
hsa-miR-98-5p,0.4465666268481974,1.0,1.0,2,4,0.5,9375,26380,0.3553828658074299,1.4069333333333331
hsa-miR-9900,1.0,1.0,1.0,0,4,0.0,11,26380,0.00041698256254738437,0.0
hsa-miR-9903,1.0,1.0,1.0,0,4,0.0,354,26380,0.013419257012888552,0.0
hsa-miR-9983-3p,1.0,1.0,1.0,0,4,0.0,43,26380,0.0016300227445034117,0.0
hsa-miR-9985,0.23379489203506448,1.0,1.0,1,4,0.25,1699,26380,0.06440485216072782,3.8816951147733962
hsa-miR-99a-3p,1.0,1.0,1.0,0,4,0.0,536,26380,0.02031842304776346,0.0
hsa-miR-99a-5p,1.0,1.0,1.0,0,4,0.0,772,26380,0.029264594389689157,0.0
hsa-miR-99b-3p,0.17989866488010106,1.0,1.0,1,4,0.25,1276,26380,0.04836997725549659,5.168495297805642
hsa-miR-99b-5p,2.020308400789031e-06,0.0024849793329705084,0.0024849793329705084,4,4,1.0,996,26380,0.03775587566338135,26.4859437751004
